start_date,trip_id,current_stop_sequence,arrival_time,departure_time,next_arrival_time,travel_time_second,producer_timestamp_ts
20250221,111824T0,4,2025-02-21 10:31:03,2025-02-21 10:32:00,2025-02-21 10:33:01,118.0,2025-02-21 10:32:50
20250221,111824T0,5,2025-02-21 10:33:01,2025-02-21 10:33:01,2025-02-21 10:34:02,61.0,2025-02-21 10:33:50
20250221,111824T0,6,2025-02-21 10:34:02,2025-02-21 10:35:02,2025-02-21 10:36:03,121.0,2025-02-21 10:35:50
20250221,111824T0,7,2025-02-21 10:36:03,2025-02-21 10:36:03,2025-02-21 10:37:32,89.0,2025-02-21 10:36:50
20250221,111824T0,8,2025-02-21 10:37:32,2025-02-21 10:39:02,2025-02-21 10:40:03,151.0,2025-02-21 10:39:51
20250221,111824T0,9,2025-02-21 10:40:03,2025-02-21 10:40:03,2025-02-21 10:40:59,56.0,2025-02-21 10:40:51
20250221,111824T0,10,2025-02-21 10:40:59,2025-02-21 10:42:00,2025-02-21 10:43:01,122.0,2025-02-21 10:42:51
20250221,111824T0,11,2025-02-21 10:43:01,2025-02-21 10:44:02,2025-02-21 10:45:31,150.0,2025-02-21 10:44:51
20250221,111824T0,12,2025-02-21 10:45:31,2025-02-21 10:47:00,2025-02-21 10:48:01,150.0,2025-02-21 10:47:50
20250221,111824T0,13,2025-02-21 10:48:01,2025-02-21 10:49:02,2025-02-21 10:50:03,122.0,2025-02-21 10:49:51
20250221,111824T0,14,2025-02-21 10:50:03,2025-02-21 10:52:05,,,2025-02-21 10:52:51
20250221,111830T0,2,2025-02-21 09:45:05,2025-02-21 09:46:02,2025-02-21 09:47:03,118.0,2025-02-21 09:46:38
20250221,111830T0,3,2025-02-21 09:47:03,2025-02-21 09:48:03,2025-02-21 09:49:04,121.0,2025-02-21 09:48:39
20250221,111830T0,4,2025-02-21 09:49:04,2025-02-21 09:49:04,2025-02-21 09:50:01,57.0,2025-02-21 09:49:39
20250221,111830T0,5,2025-02-21 09:50:01,2025-02-21 09:51:02,2025-02-21 09:52:03,122.0,2025-02-21 09:51:39
20250221,111830T0,6,2025-02-21 09:52:03,2025-02-21 09:53:04,2025-02-21 09:54:00,117.0,2025-02-21 09:53:39
20250221,111830T0,7,2025-02-21 09:54:00,2025-02-21 09:55:01,2025-02-21 09:56:02,122.0,2025-02-21 09:55:39
20250221,111830T0,8,2025-02-21 09:56:02,2025-02-21 09:57:03,2025-02-21 09:58:04,122.0,2025-02-21 09:57:39
20250221,111830T0,9,2025-02-21 09:58:04,2025-02-21 09:58:04,2025-02-21 09:59:01,57.0,2025-02-21 09:58:39
20250221,111830T0,10,2025-02-21 09:59:01,2025-02-21 10:00:01,2025-02-21 10:01:02,121.0,2025-02-21 10:00:39
20250221,111830T0,11,2025-02-21 10:01:02,2025-02-21 10:02:03,2025-02-21 10:03:04,122.0,2025-02-21 10:02:39
20250221,111830T0,12,2025-02-21 10:03:04,2025-02-21 10:05:02,2025-02-21 10:06:02,178.0,2025-02-21 10:05:39
20250221,111830T0,13,2025-02-21 10:06:02,2025-02-21 10:07:03,2025-02-21 10:08:00,118.0,2025-02-21 10:07:39
20250221,111830T0,14,2025-02-21 10:08:00,2025-02-21 10:10:02,2025-02-21 10:11:03,183.0,2025-02-21 10:10:39
20250221,111830T0,15,2025-02-21 10:11:03,2025-02-21 10:12:03,2025-02-21 10:13:04,121.0,2025-02-21 10:12:39
20250221,111830T0,16,2025-02-21 10:13:04,2025-02-21 10:14:01,2025-02-21 10:15:02,118.0,2025-02-21 10:14:39
20250221,111830T0,17,2025-02-21 10:15:02,2025-02-21 10:16:03,2025-02-21 10:17:04,122.0,2025-02-21 10:16:38
20250221,111830T0,18,2025-02-21 10:17:04,2025-02-21 10:18:00,2025-02-21 10:19:01,117.0,2025-02-21 10:18:39
20250221,111830T0,19,2025-02-21 10:19:01,2025-02-21 10:20:02,,,2025-02-21 10:20:39
20250221,111832N0,1,2025-02-21 09:56:02,2025-02-21 09:59:01,2025-02-21 10:00:01,239.0,2025-02-21 09:59:39
20250221,111832N0,2,2025-02-21 10:00:01,2025-02-21 10:00:01,2025-02-21 10:01:02,61.0,2025-02-21 10:00:39
20250221,111832N0,3,2025-02-21 10:01:02,2025-02-21 10:03:04,2025-02-21 10:04:01,179.0,2025-02-21 10:03:39
20250221,111832N0,4,2025-02-21 10:04:01,2025-02-21 10:05:02,2025-02-21 10:06:02,121.0,2025-02-21 10:05:39
20250221,111832N0,5,2025-02-21 10:06:02,2025-02-21 10:07:03,2025-02-21 10:08:00,118.0,2025-02-21 10:07:39
20250221,111832N0,6,2025-02-21 10:08:00,2025-02-21 10:09:01,,,2025-02-21 10:09:39
20250221,111838N0,2,2025-02-21 10:07:03,2025-02-21 10:08:00,2025-02-21 10:09:01,118.0,2025-02-21 10:08:39
20250221,111838N0,3,2025-02-21 10:09:01,2025-02-21 10:10:02,2025-02-21 10:11:03,122.0,2025-02-21 10:10:39
20250221,111838N0,4,2025-02-21 10:11:03,2025-02-21 10:11:03,2025-02-21 10:12:03,60.0,2025-02-21 10:11:38
20250221,111838N0,5,2025-02-21 10:12:03,2025-02-21 10:13:04,2025-02-21 10:14:01,118.0,2025-02-21 10:13:39
20250221,111838N0,6,2025-02-21 10:14:01,2025-02-21 10:14:01,2025-02-21 10:15:02,61.0,2025-02-21 10:14:39
20250221,111838N0,7,2025-02-21 10:15:02,2025-02-21 10:16:03,2025-02-21 10:17:04,122.0,2025-02-21 10:16:38
20250221,111838N0,8,2025-02-21 10:17:04,2025-02-21 10:18:00,2025-02-21 10:19:01,117.0,2025-02-21 10:18:39
20250221,111838N0,9,2025-02-21 10:19:01,2025-02-21 10:19:01,2025-02-21 10:20:02,61.0,2025-02-21 10:19:39
20250221,111838N0,10,2025-02-21 10:20:02,2025-02-21 10:21:03,2025-02-21 10:23:05,183.0,2025-02-21 10:21:39
20250221,111838N0,11,2025-02-21 10:23:05,2025-02-21 10:23:05,2025-02-21 10:24:01,56.0,2025-02-21 10:23:50
20250221,111838N0,12,2025-02-21 10:24:01,2025-02-21 10:26:03,2025-02-21 10:27:04,183.0,2025-02-21 10:26:50
20250221,111838N0,13,2025-02-21 10:27:04,2025-02-21 10:28:01,2025-02-21 10:29:01,117.0,2025-02-21 10:28:50
20250221,111838N0,14,2025-02-21 10:29:01,2025-02-21 10:31:03,2025-02-21 10:32:00,179.0,2025-02-21 10:31:50
20250221,111838N0,15,2025-02-21 10:32:00,2025-02-21 10:32:00,2025-02-21 10:33:01,61.0,2025-02-21 10:32:50
20250221,111838N0,16,2025-02-21 10:33:01,2025-02-21 10:35:02,2025-02-21 10:36:03,182.0,2025-02-21 10:35:50
20250221,111838N0,17,2025-02-21 10:36:03,2025-02-21 10:36:03,2025-02-21 10:37:32,89.0,2025-02-21 10:36:50
20250221,111838N0,18,2025-02-21 10:37:32,2025-02-21 10:39:02,2025-02-21 10:40:03,151.0,2025-02-21 10:39:51
20250221,111838N0,19,2025-02-21 10:40:03,2025-02-21 10:40:59,,,2025-02-21 10:41:51
20250221,111840H0,2,2025-02-21 09:42:03,2025-02-21 09:43:03,2025-02-21 09:44:00,117.0,2025-02-21 09:43:38
20250221,111840H0,3,2025-02-21 09:44:00,2025-02-21 09:45:05,2025-02-21 09:46:02,122.0,2025-02-21 09:45:38
20250221,111840H0,4,2025-02-21 09:46:02,2025-02-21 09:46:02,2025-02-21 09:47:03,61.0,2025-02-21 09:46:38
20250221,111840H0,5,2025-02-21 09:47:03,2025-02-21 09:48:03,2025-02-21 09:49:04,121.0,2025-02-21 09:48:39
20250221,111840H0,6,2025-02-21 09:49:04,2025-02-21 09:50:01,2025-02-21 09:51:02,118.0,2025-02-21 09:50:39
20250221,111840H0,7,2025-02-21 09:51:02,2025-02-21 09:52:03,2025-02-21 09:53:04,122.0,2025-02-21 09:52:39
20250221,111840H0,8,2025-02-21 09:53:04,2025-02-21 09:54:00,2025-02-21 09:55:01,117.0,2025-02-21 09:54:39
20250221,111840H0,9,2025-02-21 09:55:01,2025-02-21 09:55:01,2025-02-21 09:56:02,61.0,2025-02-21 09:55:39
20250221,111840H0,10,2025-02-21 09:56:02,2025-02-21 09:57:03,2025-02-21 09:58:04,122.0,2025-02-21 09:57:39
20250221,111840H0,11,2025-02-21 09:58:04,2025-02-21 09:59:01,2025-02-21 10:00:01,117.0,2025-02-21 09:59:39
20250221,111840H0,12,2025-02-21 10:00:01,2025-02-21 10:02:03,2025-02-21 10:03:04,183.0,2025-02-21 10:02:39
20250221,111840H0,13,2025-02-21 10:03:04,2025-02-21 10:04:01,2025-02-21 10:05:02,118.0,2025-02-21 10:04:39
20250221,111840H0,14,2025-02-21 10:05:02,2025-02-21 10:06:02,,,2025-02-21 10:06:39
20250221,111850KA,1,2025-02-21 09:01:33,2025-02-21 09:04:31,2025-02-21 09:05:32,239.0,2025-02-21 09:04:57
20250221,111850KA,2,2025-02-21 09:05:32,2025-02-21 09:05:32,2025-02-21 09:06:33,61.0,2025-02-21 09:05:57
20250221,111850KA,3,2025-02-21 09:06:33,2025-02-21 09:08:02,2025-02-21 09:09:03,150.0,2025-02-21 09:08:43
20250221,111850KA,4,2025-02-21 09:09:03,2025-02-21 09:10:00,2025-02-21 09:11:01,118.0,2025-02-21 09:10:44
20250221,111850KA,5,2025-02-21 09:11:01,2025-02-21 09:12:30,2025-02-21 09:13:31,150.0,2025-02-21 09:13:16
20250221,111850KA,6,2025-02-21 09:13:31,2025-02-21 09:14:32,,,2025-02-21 09:15:16
20250221,111850KB,1,2025-02-21 09:43:03,2025-02-21 09:46:02,2025-02-21 09:47:03,240.0,2025-02-21 09:46:38
20250221,111850KB,2,2025-02-21 09:47:03,2025-02-21 09:48:03,2025-02-21 09:49:04,121.0,2025-02-21 09:48:39
20250221,111850KB,3,2025-02-21 09:49:04,2025-02-21 09:51:02,2025-02-21 09:52:03,179.0,2025-02-21 09:51:39
20250221,111850KB,4,2025-02-21 09:52:03,2025-02-21 09:53:04,2025-02-21 09:54:00,117.0,2025-02-21 09:53:39
20250221,111850KB,5,2025-02-21 09:54:00,2025-02-21 09:54:00,2025-02-21 09:55:01,61.0,2025-02-21 09:54:39
20250221,111850KB,6,2025-02-21 09:55:01,2025-02-21 09:57:03,,,2025-02-21 09:57:39
20250221,111852T0,1,2025-02-21 10:38:05,2025-02-21 10:38:05,2025-02-21 10:39:02,57.0,2025-02-21 10:38:51
20250221,111852T0,2,2025-02-21 10:39:02,2025-02-21 10:39:02,2025-02-21 10:40:03,61.0,2025-02-21 10:39:51
20250221,111852T0,3,2025-02-21 10:40:03,2025-02-21 10:40:59,2025-02-21 10:42:00,117.0,2025-02-21 10:41:51
20250221,111852T0,4,2025-02-21 10:42:00,2025-02-21 10:43:01,2025-02-21 10:44:02,122.0,2025-02-21 10:43:51
20250221,111852T0,5,2025-02-21 10:44:02,2025-02-21 10:44:02,2025-02-21 10:45:31,89.0,2025-02-21 10:44:51
20250221,111852T0,6,2025-02-21 10:45:31,2025-02-21 10:47:00,2025-02-21 10:48:01,150.0,2025-02-21 10:47:50
20250221,111852T0,7,2025-02-21 10:48:01,2025-02-21 10:48:01,2025-02-21 10:49:02,61.0,2025-02-21 10:48:51
20250221,111852T0,8,2025-02-21 10:49:02,2025-02-21 10:50:03,2025-02-21 10:51:04,122.0,2025-02-21 10:50:51
20250221,111852T0,9,2025-02-21 10:51:04,2025-02-21 10:52:05,2025-02-21 10:53:01,117.0,2025-02-21 10:52:51
20250221,111852T0,10,2025-02-21 10:53:01,2025-02-21 10:54:02,2025-02-21 10:55:03,122.0,2025-02-21 10:54:50
20250221,111852T0,11,2025-02-21 10:55:03,2025-02-21 10:56:04,2025-02-21 10:57:01,118.0,2025-02-21 10:56:51
20250221,111852T0,12,2025-02-21 10:57:01,2025-02-21 10:59:02,2025-02-21 11:00:03,182.0,2025-02-21 10:59:51
20250221,111852T0,13,2025-02-21 11:00:03,2025-02-21 11:01:04,2025-02-21 11:02:01,118.0,2025-02-21 11:01:51
20250221,111852T0,14,2025-02-21 11:02:01,2025-02-21 11:06:04,2025-02-21 11:07:01,300.0,2025-02-21 11:06:51
20250221,111852T0,15,2025-02-21 11:07:01,2025-02-21 11:07:01,2025-02-21 11:08:02,61.0,2025-02-21 11:07:51
20250221,111852T0,16,2025-02-21 11:08:02,2025-02-21 11:10:03,2025-02-21 11:11:04,182.0,2025-02-21 11:10:51
20250221,111852T0,17,2025-02-21 11:11:04,2025-02-21 11:12:01,2025-02-21 11:13:30,146.0,2025-02-21 11:12:51
20250221,111852T0,18,2025-02-21 11:13:30,2025-02-21 11:14:03,,,2025-02-21 11:14:50
20250221,111854T0,1,2025-02-21 11:03:30,2025-02-21 11:03:30,2025-02-21 11:04:02,32.0,2025-02-21 11:03:50
20250221,111854T0,2,2025-02-21 11:04:02,2025-02-21 11:05:03,2025-02-21 11:06:04,122.0,2025-02-21 11:05:51
20250221,111854T0,3,2025-02-21 11:06:04,2025-02-21 11:07:01,2025-02-21 11:08:02,118.0,2025-02-21 11:07:51
20250221,111854T0,4,2025-02-21 11:08:02,2025-02-21 11:08:02,2025-02-21 11:09:03,61.0,2025-02-21 11:08:50
20250221,111854T0,5,2025-02-21 11:09:03,2025-02-21 11:10:03,2025-02-21 11:11:04,121.0,2025-02-21 11:10:51
20250221,111854T0,6,2025-02-21 11:11:04,2025-02-21 11:11:04,2025-02-21 11:12:01,57.0,2025-02-21 11:11:51
20250221,111854T0,7,2025-02-21 11:12:01,2025-02-21 11:13:30,2025-02-21 11:14:03,122.0,2025-02-21 11:13:50
20250221,111854T0,8,2025-02-21 11:14:03,2025-02-21 11:14:03,,,2025-02-21 11:14:50
20250221,111856K0,1,2025-02-21 09:29:04,2025-02-21 09:32:02,2025-02-21 09:33:03,239.0,2025-02-21 09:32:29
20250221,111856K0,2,2025-02-21 09:33:03,2025-02-21 09:34:04,2025-02-21 09:35:01,118.0,2025-02-21 09:34:29
20250221,111856K0,3,2025-02-21 09:35:01,2025-02-21 09:35:01,2025-02-21 09:37:31,150.0,2025-02-21 09:35:29
20250221,111856K0,4,2025-02-21 09:37:31,2025-02-21 09:38:32,2025-02-21 09:39:32,121.0,2025-02-21 09:39:00
20250221,111856K0,5,2025-02-21 09:39:32,2025-02-21 09:40:33,2025-02-21 09:41:02,90.0,2025-02-21 09:41:00
20250221,111856K0,6,2025-02-21 09:41:02,2025-02-21 09:43:03,,,2025-02-21 09:43:38
20250221,111856T0,1,2025-02-21 10:34:02,2025-02-21 10:34:02,2025-02-21 10:35:02,60.0,2025-02-21 10:34:50
20250221,111856T0,2,2025-02-21 10:35:02,2025-02-21 10:36:03,2025-02-21 10:37:32,150.0,2025-02-21 10:36:50
20250221,111856T0,3,2025-02-21 10:37:32,2025-02-21 10:37:32,2025-02-21 10:38:05,33.0,2025-02-21 10:37:50
20250221,111856T0,4,2025-02-21 10:38:05,2025-02-21 10:39:02,2025-02-21 10:40:03,118.0,2025-02-21 10:39:51
20250221,111856T0,5,2025-02-21 10:40:03,2025-02-21 10:40:59,2025-02-21 10:42:00,117.0,2025-02-21 10:41:51
20250221,111856T0,6,2025-02-21 10:42:00,2025-02-21 10:43:01,2025-02-21 10:44:02,122.0,2025-02-21 10:43:51
20250221,111856T0,7,2025-02-21 10:44:02,2025-02-21 10:44:02,2025-02-21 10:45:31,89.0,2025-02-21 10:44:51
20250221,111856T0,8,2025-02-21 10:45:31,2025-02-21 10:46:04,2025-02-21 10:47:00,89.0,2025-02-21 10:46:50
20250221,111856T0,9,2025-02-21 10:47:00,2025-02-21 10:48:01,2025-02-21 10:49:02,122.0,2025-02-21 10:48:51
20250221,111856T0,10,2025-02-21 10:49:02,2025-02-21 10:50:03,2025-02-21 10:51:04,122.0,2025-02-21 10:50:51
20250221,111856T0,11,2025-02-21 10:51:04,2025-02-21 10:52:05,2025-02-21 10:53:01,117.0,2025-02-21 10:52:51
20250221,111856T0,12,2025-02-21 10:53:01,2025-02-21 10:55:03,2025-02-21 10:56:04,183.0,2025-02-21 10:55:50
20250221,111856T0,13,2025-02-21 10:56:04,2025-02-21 10:57:01,2025-02-21 10:58:01,117.0,2025-02-21 10:57:51
20250221,111856T0,14,2025-02-21 10:58:01,2025-02-21 10:59:02,,,2025-02-21 10:59:51
20250221,111860H0,1,2025-02-21 09:20:33,2025-02-21 09:20:33,2025-02-21 09:21:34,61.0,2025-02-21 09:21:21
20250221,111860H0,2,2025-02-21 09:21:34,2025-02-21 09:21:34,2025-02-21 09:22:30,56.0,2025-02-21 09:22:21
20250221,111860H0,3,2025-02-21 09:22:30,2025-02-21 09:22:30,2025-02-21 09:25:00,150.0,2025-02-21 09:23:21
20250221,111860H0,4,2025-02-21 09:25:00,2025-02-21 09:25:00,2025-02-21 09:26:01,61.0,2025-02-21 09:25:34
20250221,111860H0,5,2025-02-21 09:26:01,2025-02-21 09:27:02,2025-02-21 09:29:04,183.0,2025-02-21 09:27:34
20250221,111860H0,6,2025-02-21 09:29:04,2025-02-21 09:29:04,2025-02-21 09:29:32,28.0,2025-02-21 09:29:29
20250221,111860H0,7,2025-02-21 09:29:32,2025-02-21 09:31:01,2025-02-21 09:32:02,150.0,2025-02-21 09:31:29
20250221,111860H0,8,2025-02-21 09:32:02,2025-02-21 09:33:03,2025-02-21 09:34:04,122.0,2025-02-21 09:33:29
20250221,111860H0,9,2025-02-21 09:34:04,2025-02-21 09:34:04,2025-02-21 09:35:01,57.0,2025-02-21 09:34:29
20250221,111860H0,10,2025-02-21 09:35:01,2025-02-21 09:35:01,2025-02-21 09:37:31,150.0,2025-02-21 09:35:29
20250221,111860H0,11,2025-02-21 09:37:31,2025-02-21 09:38:32,2025-02-21 09:39:32,121.0,2025-02-21 09:39:00
20250221,111860H0,12,2025-02-21 09:39:32,2025-02-21 09:41:02,2025-02-21 09:42:03,151.0,2025-02-21 09:41:38
20250221,111860H0,13,2025-02-21 09:42:03,2025-02-21 09:43:03,2025-02-21 09:44:00,117.0,2025-02-21 09:43:38
20250221,111860H0,14,2025-02-21 09:44:00,2025-02-21 09:46:02,,,2025-02-21 09:46:38
20250221,111864K0,1,2025-02-21 09:38:32,2025-02-21 09:38:32,2025-02-21 09:39:32,60.0,2025-02-21 09:39:00
20250221,111864K0,2,2025-02-21 09:39:32,2025-02-21 09:39:32,2025-02-21 09:40:33,61.0,2025-02-21 09:40:00
20250221,111864K0,3,2025-02-21 09:40:33,2025-02-21 09:41:02,2025-02-21 09:42:03,90.0,2025-02-21 09:41:38
20250221,111864K0,4,2025-02-21 09:42:03,2025-02-21 09:43:03,2025-02-21 09:44:00,117.0,2025-02-21 09:43:38
20250221,111864K0,5,2025-02-21 09:44:00,2025-02-21 09:45:05,2025-02-21 09:46:02,122.0,2025-02-21 09:45:38
20250221,111864K0,6,2025-02-21 09:46:02,2025-02-21 09:47:03,2025-02-21 09:48:03,121.0,2025-02-21 09:47:39
20250221,111864K0,7,2025-02-21 09:48:03,2025-02-21 09:48:03,2025-02-21 09:49:04,61.0,2025-02-21 09:48:39
20250221,111864K0,8,2025-02-21 09:49:04,2025-02-21 09:50:01,2025-02-21 09:51:02,118.0,2025-02-21 09:50:39
20250221,111864K0,9,2025-02-21 09:51:02,2025-02-21 09:52:03,2025-02-21 09:53:04,122.0,2025-02-21 09:52:39
20250221,111864K0,10,2025-02-21 09:53:04,2025-02-21 09:54:00,2025-02-21 09:55:01,117.0,2025-02-21 09:54:39
20250221,111864K0,11,2025-02-21 09:55:01,2025-02-21 09:56:02,2025-02-21 09:57:03,122.0,2025-02-21 09:56:39
20250221,111864K0,12,2025-02-21 09:57:03,2025-02-21 09:59:01,2025-02-21 10:00:01,178.0,2025-02-21 09:59:39
20250221,111864K0,13,2025-02-21 10:00:01,2025-02-21 10:01:02,2025-02-21 10:02:03,122.0,2025-02-21 10:01:39
20250221,111864K0,14,2025-02-21 10:02:03,2025-02-21 10:04:01,2025-02-21 10:05:02,179.0,2025-02-21 10:04:39
20250221,111864K0,15,2025-02-21 10:05:02,2025-02-21 10:05:02,2025-02-21 10:06:02,60.0,2025-02-21 10:05:39
20250221,111864K0,16,2025-02-21 10:06:02,2025-02-21 10:08:00,2025-02-21 10:09:01,179.0,2025-02-21 10:08:39
20250221,111864K0,17,2025-02-21 10:09:01,2025-02-21 10:10:02,2025-02-21 10:11:03,122.0,2025-02-21 10:10:39
20250221,111864K0,18,2025-02-21 10:11:03,2025-02-21 10:12:03,2025-02-21 10:13:04,121.0,2025-02-21 10:12:39
20250221,111864K0,19,2025-02-21 10:13:04,2025-02-21 10:14:01,2025-02-21 10:15:02,118.0,2025-02-21 10:14:39
20250221,111864K0,20,2025-02-21 10:15:02,2025-02-21 10:15:02,,,2025-02-21 10:15:39
20250221,111866H0,1,2025-02-21 09:32:02,2025-02-21 09:32:02,2025-02-21 09:33:03,61.0,2025-02-21 09:32:29
20250221,111866H0,2,2025-02-21 09:33:03,2025-02-21 09:33:03,2025-02-21 09:34:04,61.0,2025-02-21 09:33:29
20250221,111866H0,3,2025-02-21 09:34:04,2025-02-21 09:35:01,2025-02-21 09:37:31,207.0,2025-02-21 09:35:29
20250221,111866H0,5,2025-02-21 09:37:31,2025-02-21 09:38:32,2025-02-21 09:39:32,121.0,2025-02-21 09:39:00
20250221,111866H0,6,2025-02-21 09:39:32,2025-02-21 09:39:32,2025-02-21 09:40:33,61.0,2025-02-21 09:40:00
20250221,111866H0,7,2025-02-21 09:40:33,2025-02-21 09:42:03,2025-02-21 09:43:03,150.0,2025-02-21 09:42:38
20250221,111866H0,8,2025-02-21 09:43:03,2025-02-21 09:44:00,2025-02-21 09:45:05,122.0,2025-02-21 09:44:38
20250221,111866H0,9,2025-02-21 09:45:05,2025-02-21 09:45:05,2025-02-21 09:46:02,57.0,2025-02-21 09:45:38
20250221,111866H0,10,2025-02-21 09:46:02,2025-02-21 09:47:03,2025-02-21 09:48:03,121.0,2025-02-21 09:47:39
20250221,111866H0,11,2025-02-21 09:48:03,2025-02-21 09:49:04,2025-02-21 09:50:01,118.0,2025-02-21 09:49:39
20250221,111866H0,12,2025-02-21 09:50:01,2025-02-21 09:52:03,2025-02-21 09:53:04,183.0,2025-02-21 09:52:39
20250221,111866H0,13,2025-02-21 09:53:04,2025-02-21 09:54:00,2025-02-21 09:55:01,117.0,2025-02-21 09:54:39
20250221,111866H0,14,2025-02-21 09:55:01,2025-02-21 09:56:02,,,2025-02-21 09:56:39
20250221,111868K0,1,2025-02-21 10:45:31,2025-02-21 10:46:04,2025-02-21 10:47:00,89.0,2025-02-21 10:46:50
20250221,111868K0,2,2025-02-21 10:47:00,2025-02-21 10:47:00,2025-02-21 10:48:01,61.0,2025-02-21 10:47:50
20250221,111868K0,3,2025-02-21 10:48:01,2025-02-21 10:49:02,2025-02-21 10:50:03,122.0,2025-02-21 10:49:51
20250221,111868K0,4,2025-02-21 10:50:03,2025-02-21 10:51:04,2025-02-21 10:52:05,122.0,2025-02-21 10:51:51
20250221,111868K0,5,2025-02-21 10:52:05,2025-02-21 10:52:05,2025-02-21 10:53:01,56.0,2025-02-21 10:52:51
20250221,111868K0,6,2025-02-21 10:53:01,2025-02-21 10:54:02,2025-02-21 10:55:03,122.0,2025-02-21 10:54:50
20250221,111868K0,7,2025-02-21 10:55:03,2025-02-21 10:56:04,2025-02-21 10:57:01,118.0,2025-02-21 10:56:51
20250221,111868K0,8,2025-02-21 10:57:01,2025-02-21 10:58:01,2025-02-21 10:59:02,121.0,2025-02-21 10:58:50
20250221,111868K0,9,2025-02-21 10:59:02,2025-02-21 10:59:02,2025-02-21 11:00:03,61.0,2025-02-21 10:59:51
20250221,111868K0,10,2025-02-21 11:00:03,2025-02-21 11:01:04,2025-02-21 11:02:01,118.0,2025-02-21 11:01:51
20250221,111868K0,11,2025-02-21 11:02:01,2025-02-21 11:04:02,2025-02-21 11:05:03,182.0,2025-02-21 11:04:51
20250221,111868K0,12,2025-02-21 11:05:03,2025-02-21 11:06:04,2025-02-21 11:07:01,118.0,2025-02-21 11:06:51
20250221,111868K0,13,2025-02-21 11:07:01,2025-02-21 11:09:03,2025-02-21 11:10:03,182.0,2025-02-21 11:09:51
20250221,111868K0,14,2025-02-21 11:10:03,2025-02-21 11:11:04,2025-02-21 11:12:01,118.0,2025-02-21 11:11:51
20250221,111868K0,15,2025-02-21 11:12:01,2025-02-21 11:12:01,2025-02-21 11:13:30,89.0,2025-02-21 11:12:51
20250221,111868K0,16,2025-02-21 11:13:30,2025-02-21 11:14:03,,,2025-02-21 11:14:50
20250221,111870H0,1,2025-02-21 10:01:02,2025-02-21 10:01:02,2025-02-21 10:02:03,61.0,2025-02-21 10:01:39
20250221,111870H0,2,2025-02-21 10:02:03,2025-02-21 10:03:04,2025-02-21 10:04:01,118.0,2025-02-21 10:03:39
20250221,111870H0,3,2025-02-21 10:04:01,2025-02-21 10:04:01,2025-02-21 10:05:02,61.0,2025-02-21 10:04:39
20250221,111870H0,4,2025-02-21 10:05:02,2025-02-21 10:06:02,2025-02-21 10:07:03,121.0,2025-02-21 10:06:39
20250221,111870H0,5,2025-02-21 10:07:03,2025-02-21 10:08:00,2025-02-21 10:09:01,118.0,2025-02-21 10:08:39
20250221,111870H0,6,2025-02-21 10:09:01,2025-02-21 10:09:01,2025-02-21 10:10:02,61.0,2025-02-21 10:09:39
20250221,111870H0,7,2025-02-21 10:10:02,2025-02-21 10:11:03,2025-02-21 10:12:03,121.0,2025-02-21 10:11:38
20250221,111870H0,8,2025-02-21 10:12:03,2025-02-21 10:13:04,2025-02-21 10:14:01,118.0,2025-02-21 10:13:39
20250221,111870H0,9,2025-02-21 10:14:01,2025-02-21 10:15:02,2025-02-21 10:16:03,122.0,2025-02-21 10:15:39
20250221,111870H0,10,2025-02-21 10:16:03,2025-02-21 10:17:04,2025-02-21 10:18:00,117.0,2025-02-21 10:17:39
20250221,111870H0,11,2025-02-21 10:18:00,2025-02-21 10:19:01,2025-02-21 10:20:02,122.0,2025-02-21 10:19:39
20250221,111870H0,12,2025-02-21 10:20:02,2025-02-21 10:21:03,2025-02-21 10:23:05,183.0,2025-02-21 10:21:39
20250221,111870H0,13,2025-02-21 10:23:05,2025-02-21 10:24:01,2025-02-21 10:25:02,117.0,2025-02-21 10:24:50
20250221,111870H0,14,2025-02-21 10:25:02,2025-02-21 10:26:03,,,2025-02-21 10:26:50
20250221,111870K0,1,2025-02-21 09:57:03,2025-02-21 09:57:03,2025-02-21 09:58:04,61.0,2025-02-21 09:57:39
20250221,111870K0,2,2025-02-21 09:58:04,2025-02-21 09:58:04,2025-02-21 09:59:01,57.0,2025-02-21 09:58:39
20250221,111870K0,3,2025-02-21 09:59:01,2025-02-21 10:00:01,2025-02-21 10:01:02,121.0,2025-02-21 10:00:39
20250221,111870K0,4,2025-02-21 10:01:02,2025-02-21 10:02:03,2025-02-21 10:03:04,122.0,2025-02-21 10:02:39
20250221,111870K0,5,2025-02-21 10:03:04,2025-02-21 10:04:01,2025-02-21 10:05:02,118.0,2025-02-21 10:04:39
20250221,111870K0,6,2025-02-21 10:05:02,2025-02-21 10:05:02,2025-02-21 10:06:02,60.0,2025-02-21 10:05:39
20250221,111870K0,7,2025-02-21 10:06:02,2025-02-21 10:07:03,2025-02-21 10:08:00,118.0,2025-02-21 10:07:39
20250221,111870K0,8,2025-02-21 10:08:00,2025-02-21 10:09:01,2025-02-21 10:10:02,122.0,2025-02-21 10:09:39
20250221,111870K0,9,2025-02-21 10:10:02,2025-02-21 10:11:03,2025-02-21 10:12:03,121.0,2025-02-21 10:11:38
20250221,111870K0,10,2025-02-21 10:12:03,2025-02-21 10:13:04,2025-02-21 10:14:01,118.0,2025-02-21 10:13:39
